root - INFO - add: {'_id': None, 'name': 'name0', 'city': 'city0', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address0', 'coordinates': (0, 0), 'photos': None, 'telephone': '0', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name75', 'city': 'city75', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address75', 'coordinates': (75, 75), 'photos': None, 'telephone': '75', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name76', 'city': 'city76', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address76', 'coordinates': (76, 76), 'photos': None, 'telephone': '76', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name77', 'city': 'city77', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address77', 'coordinates': (77, 77), 'photos': None, 'telephone': '77', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name78', 'city': 'city78', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address78', 'coordinates': (78, 78), 'photos': None, 'telephone': '78', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name79', 'city': 'city79', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address79', 'coordinates': (79, 79), 'photos': None, 'telephone': '79', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name80', 'city': 'city80', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address80', 'coordinates': (80, 80), 'photos': None, 'telephone': '80', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name81', 'city': 'city81', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address81', 'coordinates': (81, 81), 'photos': None, 'telephone': '81', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name82', 'city': 'city82', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address82', 'coordinates': (82, 82), 'photos': None, 'telephone': '82', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name83', 'city': 'city83', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address83', 'coordinates': (83, 83), 'photos': None, 'telephone': '83', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name84', 'city': 'city84', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address84', 'coordinates': (84, 84), 'photos': None, 'telephone': '84', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name85', 'city': 'city85', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address85', 'coordinates': (85, 85), 'photos': None, 'telephone': '85', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name86', 'city': 'city86', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address86', 'coordinates': (86, 86), 'photos': None, 'telephone': '86', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name87', 'city': 'city87', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address87', 'coordinates': (87, 87), 'photos': None, 'telephone': '87', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name88', 'city': 'city88', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address88', 'coordinates': (88, 88), 'photos': None, 'telephone': '88', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name89', 'city': 'city89', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address89', 'coordinates': (89, 89), 'photos': None, 'telephone': '89', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name90', 'city': 'city90', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address90', 'coordinates': (90, 90), 'photos': None, 'telephone': '90', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name91', 'city': 'city91', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address91', 'coordinates': (91, 91), 'photos': None, 'telephone': '91', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name92', 'city': 'city92', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address92', 'coordinates': (92, 92), 'photos': None, 'telephone': '92', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name93', 'city': 'city93', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address93', 'coordinates': (93, 93), 'photos': None, 'telephone': '93', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name94', 'city': 'city94', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address94', 'coordinates': (94, 94), 'photos': None, 'telephone': '94', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name95', 'city': 'city95', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address95', 'coordinates': (95, 95), 'photos': None, 'telephone': '95', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name96', 'city': 'city96', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address96', 'coordinates': (96, 96), 'photos': None, 'telephone': '96', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name97', 'city': 'city97', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address97', 'coordinates': (97, 97), 'photos': None, 'telephone': '97', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name98', 'city': 'city98', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address98', 'coordinates': (98, 98), 'photos': None, 'telephone': '98', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
root - INFO - add: {'_id': None, 'name': 'name99', 'city': 'city99', 'place_type': <PlaceType.RESTAURANT: 0>, 'place': {'menu': '', 'mid_price': None, 'business_lunch': False, 'business_lunch_price': None, 'kitchen': None}, 'address': 'address99', 'coordinates': (99, 99), 'photos': None, 'telephone': '99', 'url': None, 'work_interval': '', 'description': None, 'last_modify_id': 0}
TeleBot - ERROR - 'dict' object has no attribute 'name'
